# LocalTime, JulianDay, AmbientC, PrimaryC, SecondaryC, M3C, BackplateC
2019-09-18 20:43:55.7, 2458745.655506, 17.5, 20.3, 18.1, 20.2, 19.9
2019-09-18 20:44:05.7, 2458745.655622, 17.5, 20.3, 18.1, 20.2, 19.9
2019-09-18 20:44:15.7, 2458745.655738, 17.5, 20.3, 18.1, 20.2, 19.8
2019-09-18 20:44:25.7, 2458745.655853, 17.5, 20.3, 18.1, 20.2, 19.9
2019-09-18 20:44:35.7, 2458745.655969, 17.4, 20.3, 18.0, 20.2, 19.9
2019-09-18 20:44:45.7, 2458745.656085, 17.4, 20.3, 18.0, 20.2, 19.9
2019-09-18 20:44:55.7, 2458745.656201, 17.3, 20.3, 18.1, 20.2, 19.8
2019-09-18 20:45:05.7, 2458745.656316, 17.3, 20.3, 18.1, 20.2, 19.8
2019-09-18 20:45:15.7, 2458745.656432, 17.3, 20.3, 18.0, 20.2, 19.9
2019-09-18 20:45:25.7, 2458745.656548, 17.3, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:45:35.7, 2458745.656663, 17.2, 20.3, 18.0, 20.2, 19.9
2019-09-18 20:45:45.7, 2458745.656779, 17.2, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:45:55.7, 2458745.656895, 17.2, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:46:05.7, 2458745.657011, 17.1, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:46:15.7, 2458745.657127, 17.1, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:46:25.7, 2458745.657242, 17.1, 20.2, 18.0, 20.2, 19.8
2019-09-18 20:46:35.7, 2458745.657358, 17.1, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:46:45.7, 2458745.657474, 17.1, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:46:55.7, 2458745.657589, 17.1, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:47:05.7, 2458745.657705, 17.1, 20.2, 18.0, 20.2, 19.8
2019-09-18 20:47:15.7, 2458745.657821, 17.2, 20.2, 18.0, 20.2, 19.8
2019-09-18 20:47:25.7, 2458745.657937, 17.2, 20.3, 18.0, 20.2, 19.8
2019-09-18 20:47:35.7, 2458745.658052, 17.2, 20.3, 18.0, 20.1, 19.8
2019-09-18 20:47:45.7, 2458745.658168, 17.2, 20.2, 17.9, 20.1, 19.8
2019-09-18 20:47:55.7, 2458745.658284, 17.2, 20.3, 17.9, 20.1, 19.8
2019-09-18 20:48:05.7, 2458745.658400, 17.2, 20.3, 17.9, 20.1, 19.8
2019-09-18 20:48:15.7, 2458745.658515, 17.2, 20.3, 17.9, 20.1, 19.8
2019-09-18 20:48:25.7, 2458745.658631, 17.2, 20.3, 17.9, 20.1, 19.8
2019-09-18 20:48:58.2, 2458745.659007, 17.1, -273.0, 17.8, 20.1, 19.7
2019-09-18 20:49:08.1, 2458745.659123, 17.2, 20.2, 17.9, 20.1, 19.8
2019-09-18 20:49:18.2, 2458745.659238, 17.2, 20.2, 17.9, 20.1, 19.8
2019-09-18 20:49:28.1, 2458745.659354, 17.3, 20.2, 17.9, 20.1, 19.8
2019-09-18 20:49:38.1, 2458745.659470, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:49:48.1, 2458745.659586, 17.3, 20.2, 17.9, 20.1, 19.8
2019-09-18 20:49:58.1, 2458745.659701, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:08.1, 2458745.659817, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:18.1, 2458745.659933, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:28.2, 2458745.660049, 17.2, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:38.1, 2458745.660164, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:48.1, 2458745.660280, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:50:58.1, 2458745.660396, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:08.1, 2458745.660511, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:18.1, 2458745.660627, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:28.1, 2458745.660743, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:38.2, 2458745.660859, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:48.1, 2458745.660974, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:51:58.1, 2458745.661090, 17.3, 20.2, 17.8, 20.1, 19.7
2019-09-18 20:52:08.1, 2458745.661206, 17.3, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:52:18.1, 2458745.661322, 17.3, 20.1, 17.8, 20.1, 19.8
2019-09-18 20:52:28.2, 2458745.661438, 17.3, 20.1, 17.8, 20.1, 19.8
2019-09-18 20:52:38.1, 2458745.661553, 17.3, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:52:48.2, 2458745.661669, 17.4, 20.2, 17.8, 20.1, 19.7
2019-09-18 20:52:58.1, 2458745.661785, 17.4, 20.2, 17.8, 20.1, 19.8
2019-09-18 20:53:08.1, 2458745.661900, 17.4, 20.2, 17.8, 20.1, 19.7
2019-09-18 20:53:18.1, 2458745.662016, 17.4, 20.2, 17.8, 20.1, 19.7
2019-09-18 20:53:28.1, 2458745.662132, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:53:38.1, 2458745.662248, 17.4, 20.1, 17.8, 20.1, 19.8
2019-09-18 20:53:48.1, 2458745.662363, 17.4, 20.1, 17.8, 20.1, 19.8
2019-09-18 20:53:58.2, 2458745.662479, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:54:08.1, 2458745.662595, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:54:18.1, 2458745.662711, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:54:28.1, 2458745.662826, 17.4, 20.1, 17.8, 20.1, 19.8
2019-09-18 20:54:38.1, 2458745.662942, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:54:48.1, 2458745.663058, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:54:58.1, 2458745.663173, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:55:08.2, 2458745.663289, 17.4, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:55:18.1, 2458745.663405, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:55:28.1, 2458745.663521, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:55:38.1, 2458745.663636, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:55:48.1, 2458745.663752, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:55:58.1, 2458745.663868, 17.4, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:56:08.1, 2458745.663984, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:56:18.2, 2458745.664100, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:56:28.1, 2458745.664215, 17.4, 20.1, 17.8, 20.1, 19.7
2019-09-18 20:56:38.1, 2458745.664331, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:56:48.1, 2458745.664447, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:56:58.1, 2458745.664562, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:08.1, 2458745.664678, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:18.1, 2458745.664794, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:28.2, 2458745.664910, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:38.1, 2458745.665025, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:48.1, 2458745.665141, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:57:58.1, 2458745.665257, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:58:08.1, 2458745.665373, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:58:18.2, 2458745.665489, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:58:28.1, 2458745.665604, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 20:58:38.2, 2458745.665720, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 20:58:48.1, 2458745.665836, 17.5, 20.1, 17.8, 20.0, 19.7
2019-09-18 20:59:19.0, 2458745.666192, 17.4, -273.0, 17.8, 20.0, 19.6
2019-09-18 20:59:29.0, 2458745.666308, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 20:59:39.0, 2458745.666424, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 20:59:49.0, 2458745.666540, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 20:59:59.0, 2458745.666655, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:09.0, 2458745.666771, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:19.0, 2458745.666887, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:29.0, 2458745.667003, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:39.0, 2458745.667119, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:49.0, 2458745.667234, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:00:59.0, 2458745.667350, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:09.0, 2458745.667466, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:19.0, 2458745.667581, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:29.0, 2458745.667697, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:39.0, 2458745.667813, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:49.0, 2458745.667929, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:01:59.0, 2458745.668044, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:09.0, 2458745.668160, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:19.0, 2458745.668276, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:29.0, 2458745.668391, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:39.0, 2458745.668507, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:49.0, 2458745.668623, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:02:59.0, 2458745.668739, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:09.0, 2458745.668854, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:19.0, 2458745.668970, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:29.0, 2458745.669086, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:39.0, 2458745.669202, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:49.0, 2458745.669318, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:03:59.0, 2458745.669433, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:09.0, 2458745.669549, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:19.0, 2458745.669665, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:29.0, 2458745.669780, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:39.0, 2458745.669896, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:49.0, 2458745.670012, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:04:59.0, 2458745.670128, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:05:35.0, 2458745.670544, 17.5, -273.0, 17.8, 19.9, 19.6
2019-09-18 21:05:45.0, 2458745.670660, 17.5, 20.1, 17.8, 19.9, 19.6
2019-09-18 21:05:55.0, 2458745.670776, 17.5, 20.1, 17.8, 20.0, 19.6
2019-09-18 21:06:52.8, 2458745.671445, 17.4, -273.0, 17.8, 19.9, 19.5
2019-09-18 21:07:02.8, 2458745.671560, 17.5, 20.0, 17.8, 20.0, 19.6
2019-09-18 21:07:12.8, 2458745.671676, 17.5, 20.0, 17.8, 20.0, 19.6
2019-09-18 21:07:22.8, 2458745.671792, 17.4, 20.0, 17.8, 20.0, 19.6
2019-09-18 21:07:32.8, 2458745.671908, 17.3, 20.0, 17.8, 19.9, 19.6
2019-09-18 21:07:42.8, 2458745.672024, 17.3, 20.0, 17.8, 20.0, 19.6
2019-09-18 21:07:52.8, 2458745.672139, 17.3, 20.0, 17.8, 20.0, 19.6
2019-09-18 21:08:02.8, 2458745.672255, 17.3, 20.0, 17.8, 19.9, 19.6
2019-09-18 21:08:12.8, 2458745.672371, 17.2, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:08:22.8, 2458745.672486, 17.2, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:08:32.8, 2458745.672602, 17.1, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:08:42.8, 2458745.672718, 17.1, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:08:52.8, 2458745.672834, 17.1, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:09:02.8, 2458745.672949, 17.1, 20.0, 17.7, 19.9, 19.6
2019-09-18 21:09:12.8, 2458745.673065, 17.0, 20.0, 17.6, 19.9, 19.6
2019-09-18 21:09:22.8, 2458745.673181, 17.0, 20.0, 17.6, 19.9, 19.6
2019-09-18 21:09:32.8, 2458745.673296, 17.0, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:09:42.8, 2458745.673413, 17.0, 20.0, 17.6, 19.9, 19.6
2019-09-18 21:09:52.8, 2458745.673528, 17.0, 20.0, 17.6, 19.9, 19.6
2019-09-18 21:10:02.8, 2458745.673644, 17.0, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:10:12.8, 2458745.673760, 16.9, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:10:22.8, 2458745.673875, 16.9, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:10:32.8, 2458745.673991, 16.9, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:10:42.8, 2458745.674107, 16.9, 20.0, 17.6, 19.9, 19.5
2019-09-18 21:10:52.8, 2458745.674223, 16.9, 19.9, 17.6, 19.8, 19.5
2019-09-18 21:11:02.8, 2458745.674338, 16.9, 19.9, 17.6, 19.9, 19.5
2019-09-18 21:11:12.8, 2458745.674454, 16.9, 19.9, 17.6, 19.8, 19.5
2019-09-18 21:11:22.8, 2458745.674570, 16.9, 19.9, 17.5, 19.9, 19.5
2019-09-18 21:11:32.8, 2458745.674686, 16.9, 19.9, 17.5, 19.9, 19.5
2019-09-18 21:11:42.8, 2458745.674801, 16.9, 19.9, 17.5, 19.8, 19.5
2019-09-18 21:11:52.8, 2458745.674917, 16.8, 19.9, 17.5, 19.9, 19.5
2019-09-18 21:12:02.8, 2458745.675033, 16.8, 19.9, 17.5, 19.8, 19.5
2019-09-18 21:12:12.8, 2458745.675149, 16.8, 19.9, 17.5, 19.8, 19.5
2019-09-18 21:12:22.8, 2458745.675264, 16.8, 19.9, 17.5, 19.8, 19.5
2019-09-18 21:12:32.8, 2458745.675380, 16.8, 19.9, 17.5, 19.8, 19.5
2019-09-18 21:12:42.8, 2458745.675496, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:12:52.8, 2458745.675611, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:13:02.8, 2458745.675727, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:13:12.8, 2458745.675843, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:13:22.8, 2458745.675959, 16.8, 19.8, 17.4, 19.8, 19.5
2019-09-18 21:13:32.8, 2458745.676074, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:13:42.8, 2458745.676190, 16.8, 19.8, 17.5, 19.8, 19.5
2019-09-18 21:13:52.8, 2458745.676306, 16.8, 19.8, 17.4, 19.8, 19.4
2019-09-18 21:14:02.8, 2458745.676422, 16.8, 19.8, 17.4, 19.8, 19.5
2019-09-18 21:14:12.8, 2458745.676537, 16.8, 19.9, 17.4, 19.8, 19.5
2019-09-18 21:14:22.8, 2458745.676653, 16.8, 19.8, 17.4, 19.8, 19.4
2019-09-18 21:14:32.8, 2458745.676769, 16.8, 19.8, 17.4, 19.8, 19.5
2019-09-18 21:14:42.8, 2458745.676885, 16.8, 19.8, 17.4, 19.8, 19.4
2019-09-18 21:14:52.8, 2458745.677000, 16.7, 19.8, 17.4, 19.8, 19.4
2019-09-18 21:15:02.8, 2458745.677116, 16.7, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:15:12.8, 2458745.677232, 16.7, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:15:22.8, 2458745.677348, 16.7, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:15:32.8, 2458745.677463, 16.7, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:15:42.8, 2458745.677579, 16.6, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:15:52.8, 2458745.677695, 16.6, 19.9, 17.3, 19.8, 19.4
2019-09-18 21:16:02.8, 2458745.677811, 16.6, 19.8, 17.3, 19.8, 19.4
2019-09-18 21:16:12.8, 2458745.677926, 16.6, 19.8, 17.3, 19.8, 19.3
2019-09-18 21:16:22.8, 2458745.678042, 16.6, 19.8, 17.3, 19.8, 19.3
2019-09-18 21:16:32.8, 2458745.678158, 16.6, 19.8, 17.3, 19.8, 19.3
2019-09-18 21:16:42.8, 2458745.678274, 16.6, 19.8, 17.3, 19.7, 19.4
2019-09-18 21:16:52.8, 2458745.678389, 16.6, 19.8, 17.3, 19.8, 19.3
2019-09-18 21:17:02.8, 2458745.678505, 16.6, 19.8, 17.2, 19.8, 19.4
2019-09-18 21:17:12.8, 2458745.678621, 16.6, 19.8, 17.2, 19.8, 19.4
2019-09-18 21:17:22.8, 2458745.678736, 16.6, 19.8, 17.2, 19.8, 19.4
2019-09-18 21:17:32.8, 2458745.678852, 16.6, 19.7, 17.2, 19.7, 19.4
2019-09-18 21:17:42.8, 2458745.678968, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:17:52.8, 2458745.679084, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:02.8, 2458745.679200, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:12.8, 2458745.679315, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:22.8, 2458745.679431, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:32.8, 2458745.679547, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:42.8, 2458745.679662, 16.6, 19.7, 17.2, 19.7, 19.3
2019-09-18 21:18:52.8, 2458745.679778, 16.6, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:19:02.8, 2458745.679894, 16.6, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:19:12.8, 2458745.680010, 16.5, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:19:22.8, 2458745.680125, 16.5, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:19:32.8, 2458745.680241, 16.5, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:19:42.8, 2458745.680357, 16.5, 19.8, 17.1, 19.7, 19.3
2019-09-18 21:19:52.8, 2458745.680473, 16.5, 19.7, 17.1, 19.7, 19.3
2019-09-18 21:20:02.8, 2458745.680589, 16.5, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:20:12.8, 2458745.680704, 16.5, 19.8, 17.1, 19.7, 19.3
2019-09-18 21:20:22.8, 2458745.680820, 16.5, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:20:32.8, 2458745.680936, 16.5, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:20:42.8, 2458745.681051, 16.5, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:20:52.8, 2458745.681167, 16.6, 19.8, 17.1, 19.7, 19.3
2019-09-18 21:21:02.8, 2458745.681283, 16.6, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:21:12.8, 2458745.681399, 16.6, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:21:22.8, 2458745.681514, 16.6, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:21:32.8, 2458745.681630, 16.6, 19.8, 17.1, 19.6, 19.2
2019-09-18 21:21:42.8, 2458745.681746, 16.7, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:21:52.8, 2458745.681861, 16.7, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:22:02.8, 2458745.681977, 16.7, 19.8, 17.1, 19.6, 19.2
2019-09-18 21:22:12.8, 2458745.682093, 16.7, 19.7, 17.1, 19.6, 19.3
2019-09-18 21:22:22.8, 2458745.682209, 16.7, 19.7, 17.1, 19.6, 19.3
2019-09-18 21:22:32.8, 2458745.682324, 16.7, 19.7, 17.1, 19.6, 19.2
2019-09-18 21:22:42.8, 2458745.682440, 16.7, 19.7, 17.1, 19.6, 19.2
2019-09-18 21:22:52.8, 2458745.682556, 16.7, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:23:02.8, 2458745.682672, 16.7, 19.8, 17.1, 19.6, 19.2
2019-09-18 21:23:12.8, 2458745.682787, 16.8, 19.7, 17.1, 19.6, 19.2
2019-09-18 21:23:22.8, 2458745.682903, 16.8, 19.8, 17.1, 19.6, 19.2
2019-09-18 21:23:32.8, 2458745.683019, 16.8, 19.8, 17.1, 19.6, 19.3
2019-09-18 21:23:42.8, 2458745.683135, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:23:52.8, 2458745.683251, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:24:02.8, 2458745.683366, 16.8, 19.7, 17.1, 19.6, 19.2
2019-09-18 21:24:12.8, 2458745.683482, 16.8, 19.8, 17.2, 19.6, 19.2
2019-09-18 21:24:22.8, 2458745.683598, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:24:32.8, 2458745.683713, 16.8, 19.8, 17.2, 19.6, 19.2
2019-09-18 21:24:42.8, 2458745.683829, 16.8, 19.8, 17.2, 19.6, 19.2
2019-09-18 21:24:52.8, 2458745.683945, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:25:02.8, 2458745.684061, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:25:12.8, 2458745.684176, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:25:22.8, 2458745.684292, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:25:32.8, 2458745.684408, 16.8, 19.8, 17.2, 19.6, 19.2
2019-09-18 21:25:42.8, 2458745.684524, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:25:52.8, 2458745.684639, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:26:02.8, 2458745.684755, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:26:12.8, 2458745.684871, 16.8, 19.8, 17.2, 19.6, 19.2
2019-09-18 21:26:22.8, 2458745.684986, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:26:32.8, 2458745.685102, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:26:42.8, 2458745.685218, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:26:52.8, 2458745.685334, 16.8, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:27:02.8, 2458745.685449, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:27:12.8, 2458745.685565, 16.8, 19.7, 17.2, 19.6, 19.1
2019-09-18 21:27:22.8, 2458745.685681, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:27:32.8, 2458745.685797, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:27:42.8, 2458745.685912, 16.9, 19.7, 17.2, 19.6, 19.1
2019-09-18 21:27:52.8, 2458745.686028, 16.9, 19.7, 17.2, 19.6, 19.1
2019-09-18 21:28:02.8, 2458745.686144, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:28:12.8, 2458745.686260, 16.9, 19.7, 17.2, 19.6, 19.2
2019-09-18 21:28:22.8, 2458745.686375, 16.9, 19.7, 17.3, 19.6, 19.2
2019-09-18 21:28:32.8, 2458745.686491, 16.9, 19.7, 17.3, 19.6, 19.2
2019-09-18 21:28:42.8, 2458745.686607, 16.9, 19.7, 17.2, 19.6, 19.1
2019-09-18 21:28:52.8, 2458745.686723, 16.9, 19.7, 17.2, 19.6, 19.1
2019-09-18 21:29:02.8, 2458745.686838, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:29:12.8, 2458745.686954, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:29:22.8, 2458745.687070, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:29:32.8, 2458745.687186, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:29:42.8, 2458745.687301, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:29:52.8, 2458745.687417, 16.9, 19.6, 17.3, 19.6, 19.1
2019-09-18 21:30:02.8, 2458745.687533, 16.9, 19.6, 17.3, 19.6, 19.1
2019-09-18 21:30:12.8, 2458745.687649, 17.0, 19.6, 17.2, 19.5, 19.1
2019-09-18 21:30:22.8, 2458745.687764, 16.9, 19.7, 17.3, 19.5, 19.1
2019-09-18 21:30:32.8, 2458745.687880, 16.9, 19.7, 17.3, 19.5, 19.1
2019-09-18 21:30:42.8, 2458745.687996, 16.9, 19.7, 17.3, 19.6, 19.1
2019-09-18 21:30:52.8, 2458745.688112, 17.0, 19.7, 17.2, 19.5, 19.1
2019-09-18 21:31:02.8, 2458745.688227, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:31:12.8, 2458745.688343, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:31:22.8, 2458745.688459, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:31:32.8, 2458745.688575, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:31:42.8, 2458745.688690, 17.0, 19.6, 17.3, 19.6, 19.1
2019-09-18 21:31:52.8, 2458745.688806, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:32:02.8, 2458745.688922, 17.0, 19.7, 17.3, 19.5, 19.1
2019-09-18 21:32:12.8, 2458745.689037, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:32:22.8, 2458745.689153, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:32:32.8, 2458745.689269, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:32:42.8, 2458745.689385, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:32:52.8, 2458745.689500, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:33:02.8, 2458745.689616, 16.9, 19.7, 17.3, 19.5, 19.1
2019-09-18 21:33:12.8, 2458745.689732, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:33:22.8, 2458745.689848, 16.9, 19.7, 17.3, 19.5, 19.1
2019-09-18 21:33:32.8, 2458745.689963, 16.9, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:33:42.8, 2458745.690079, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:33:52.8, 2458745.690195, 17.0, 19.6, 17.3, 19.5, 19.1
2019-09-18 21:34:02.8, 2458745.690311, 16.9, 19.6, 17.3, 19.5, 19.1
